NOMBRE,FECHA,PP,T
PUERTO INCA,2026-01-15 01:00:00,0.0,23.4
PUERTO INCA,2026-01-15 02:00:00,0.0,23.4
PUERTO INCA,2026-01-15 03:00:00,0.0,23.2
PUERTO INCA,2026-01-15 04:00:00,0.0,23.1
PUERTO INCA,2026-01-15 05:00:00,0.0,22.9
PUERTO INCA,2026-01-15 06:00:00,0.0,23.0
PUERTO INCA,2026-01-15 07:00:00,0.0,23.3
PUERTO INCA,2026-01-15 08:00:00,0.0,23.6
PUERTO INCA,2026-01-15 09:00:00,0.3,23.8
PUERTO INCA,2026-01-15 10:00:00,2.4,23.7
PUERTO INCA,2026-01-15 11:00:00,1.2,23.6
PUERTO INCA,2026-01-15 12:00:00,0.3,24.0
PUERTO INCA,2026-01-15 13:00:00,0.0,23.8
PUERTO INCA,2026-01-15 14:00:00,15.6,23.3
PUERTO INCA,2026-01-15 15:00:00,0.0,23.6
PUERTO INCA,2026-01-15 16:00:00,0.0,24.3
PUERTO INCA,2026-01-15 17:00:00,0.0,24.7
PUERTO INCA,2026-01-15 18:00:00,0.0,24.7
PUERTO INCA,2026-01-15 19:00:00,0.0,23.4
PUERTO INCA,2026-01-15 20:00:00,0.0,23.0
PUERTO INCA,2026-01-15 21:00:00,0.0,23.1
PUERTO INCA,2026-01-15 22:00:00,0.0,23.0
PUERTO INCA,2026-01-15 23:00:00,0.0,22.9
PUERTO INCA,2026-01-16 00:00:00,0.0,22.7
PUERTO INCA,2026-01-16 03:00:00,0.0,22.2
PUERTO INCA,2026-01-16 04:00:00,0.0,22.0
PUERTO INCA,2026-01-16 05:00:00,0.0,21.9
PUERTO INCA,2026-01-16 06:00:00,0.0,21.9
PUERTO INCA,2026-01-16 07:00:00,0.0,22.3
PUERTO INCA,2026-01-16 08:00:00,0.0,23.4
PUERTO INCA,2026-01-16 09:00:00,0.0,25.0
PUERTO INCA,2026-01-16 10:00:00,0.0,26.5
PUERTO INCA,2026-01-16 11:00:00,0.0,27.3
PUERTO INCA,2026-01-16 12:00:00,0.0,28.8
PUERTO INCA,2026-01-16 13:00:00,0.0,29.0
PUERTO INCA,2026-01-16 14:00:00,0.0,30.0
PUERTO INCA,2026-01-16 15:00:00,0.0,29.5
PUERTO INCA,2026-01-16 16:00:00,0.0,29.2
PUERTO INCA,2026-01-16 17:00:00,0.0,28.0
PUERTO INCA,2026-01-16 18:00:00,0.0,26.9
PUERTO INCA,2026-01-16 19:00:00,0.0,25.6
PUERTO INCA,2026-01-16 20:00:00,0.0,24.8
PUERTO INCA,2026-01-16 21:00:00,0.0,24.7
PUERTO INCA,2026-01-16 22:00:00,0.0,24.4
PUERTO INCA,2026-01-16 23:00:00,0.0,24.4
PUERTO INCA,2026-01-17 00:00:00,0.0,23.8
PUERTO INCA,2026-01-17 01:00:00,0.0,23.2
PUERTO INCA,2026-01-17 02:00:00,0.0,23.3
PUERTO INCA,2026-01-17 03:00:00,0.0,22.9
PUERTO INCA,2026-01-17 04:00:00,0.0,22.7
PUERTO INCA,2026-01-17 05:00:00,0.0,22.3
PUERTO INCA,2026-01-17 06:00:00,0.0,22.0
PUERTO INCA,2026-01-17 07:00:00,0.0,22.5
PUERTO INCA,2026-01-17 08:00:00,0.0,24.3
PUERTO INCA,2026-01-17 09:00:00,0.0,25.3
PUERTO INCA,2026-01-17 10:00:00,0.0,26.4
PUERTO INCA,2026-01-17 11:00:00,0.0,27.8
PUERTO INCA,2026-01-17 12:00:00,0.0,29.6
PUERTO INCA,2026-01-17 13:00:00,0.0,31.6
PUERTO INCA,2026-01-17 14:00:00,0.0,32.3
PUERTO INCA,2026-01-17 15:00:00,0.0,32.2
PUERTO INCA,2026-01-17 16:00:00,0.0,31.8
PUERTO INCA,2026-01-17 17:00:00,0.0,30.1
PUERTO INCA,2026-01-17 18:00:00,0.0,28.6
PUERTO INCA,2026-01-17 19:00:00,0.0,27.0
PUERTO INCA,2026-01-17 20:00:00,0.0,25.9
PUERTO INCA,2026-01-17 21:00:00,0.0,25.3
PUERTO INCA,2026-01-17 22:00:00,0.0,24.7
PUERTO INCA,2026-01-17 23:00:00,0.0,23.8
PUERTO INCA,2026-01-18 00:00:00,0.0,23.3
PUERTO INCA,2026-01-18 01:00:00,0.0,22.9
PUERTO INCA,2026-01-18 02:00:00,0.0,22.8
PUERTO INCA,2026-01-18 03:00:00,0.0,22.1
PUERTO INCA,2026-01-18 04:00:00,0.0,22.0
PUERTO INCA,2026-01-18 05:00:00,0.0,21.9
PUERTO INCA,2026-01-18 06:00:00,0.0,21.9
PUERTO INCA,2026-01-18 07:00:00,0.0,23.0
PUERTO INCA,2026-01-18 08:00:00,0.0,25.3
PUERTO INCA,2026-01-18 09:00:00,0.0,27.5
PUERTO INCA,2026-01-18 10:00:00,0.0,29.9
PUERTO INCA,2026-01-18 11:00:00,0.0,29.7
PUERTO INCA,2026-01-18 12:00:00,0.0,31.3
PUERTO INCA,2026-01-18 13:00:00,0.0,32.1
PUERTO INCA,2026-01-18 14:00:00,0.0,32.1
PUERTO INCA,2026-01-18 15:00:00,0.0,32.3
PUERTO INCA,2026-03-10 19:00:00,0.0,27.5
PUERTO INCA,2026-03-10 20:00:00,0.0,27.0
PUERTO INCA,2026-03-10 21:00:00,0.0,26.3
PUERTO INCA,2026-03-10 22:00:00,0.0,25.4
PUERTO INCA,2026-03-10 23:00:00,0.0,24.6
PUERTO INCA,2026-03-11 00:00:00,0.0,24.4
PUERTO INCA,2026-03-11 01:00:00,0.3,23.9
PUERTO INCA,2026-03-11 02:00:00,0.0,23.8
PUERTO INCA,2026-03-11 03:00:00,0.3,23.7
PUERTO INCA,2026-03-11 04:00:00,0.0,23.5
PUERTO INCA,2026-03-11 05:00:00,0.0,23.4
PUERTO INCA,2026-03-11 06:00:00,0.0,23.4
PUERTO INCA,2026-03-11 09:00:00,0.0,27.7
PUERTO INCA,2026-03-11 10:00:00,42.0,27.7
PUERTO INCA,2026-03-11 11:00:00,0.0,27.5
PUERTO INCA,2026-03-11 12:00:00,0.0,28.6
PUERTO INCA,2026-03-11 13:00:00,0.0,27.9
PUERTO INCA,2026-03-11 14:00:00,0.0,28.4
PUERTO INCA,2026-03-11 15:00:00,0.0,28.9
PUERTO INCA,2026-03-11 16:00:00,0.0,28.8
PUERTO INCA,2026-03-11 17:00:00,0.0,28.4
PUERTO INCA,2026-03-11 18:00:00,0.0,27.2
PUERTO INCA,2026-03-11 19:00:00,0.0,25.7
PUERTO INCA,2026-03-11 20:00:00,0.0,25.3
PUERTO INCA,2026-03-11 21:00:00,0.0,25.1
PUERTO INCA,2026-03-11 22:00:00,0.0,24.4
PUERTO INCA,2026-03-11 23:00:00,0.0,23.7
PUERTO INCA,2026-03-12 00:00:00,0.0,23.6
PUERTO INCA,2026-03-12 01:00:00,0.0,23.2
